t,x,y,z,roll,pitch,yaw,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,ax,ay,az,wx_dot,wy_dot,wz_dot,tb,mx,my,mz
9.86,-0.10477769691818853,0.0,1.988932585840963,0.0,0.015669171984391304,0.0,0.9999693097881482,0.0,0.007834505843663709,0.0,-0.569681968036266,0.0,-0.12189995295946449,0.0,0.08413329294648478,0.0,0.143328660557084,0.0,-0.663573478592899,0.0,-0.1923672540583147,0.0,,,,
9.87,-0.11046722153887156,0.0,1.987680435378073,0.0,0.016509115271284805,0.0,0.9999659313325674,0.0,0.008254463894836528,0.0,-0.5682101022055563,0.0,-0.12852732819752474,0.0,0.08385312011206993,0.0,0.1510409805126623,0.0,-0.6618866296684832,0.0,-0.1929894471881511,0.0,,,,
9.88,-0.11614164224198192,0.0,1.9863620969982572,0.0,0.01734618963583165,0.0,0.9999623889489073,0.0,0.008672986082905737,0.0,-0.5666612206172292,0.0,-0.13513738713724016,0.0,0.08355952213051078,0.0,0.15873164322817285,0.0,-0.6601102564539555,0.0,-0.19357900125055796,0.0,,,,
9.89,-0.12180018996967493,0.0,1.9849777483369113,0.0,0.018180261240801996,0.0,0.9999586850471427,0.0,0.009090005433950174,0.0,-0.5650355449029688,0.0,-0.14172923568099496,0.0,0.08325258231302826,0.0,0.16639963747876974,0.0,-0.6582445899435235,0.0,-0.19413591039900252,0.0,,,,
9.9,-0.12744209793092046,0.0,1.9835275759586652,0.0,0.019011197095905315,0.0,0.9999548221382999,0.0,0.009505455399982654,0.0,-0.5633333067876053,0.0,-0.14830198209916393,0.0,0.08293238673023089,0.0,0.1740439558747341,0.0,-0.6562898727345388,0.0,-0.19466017570347197,0.0,,,,
9.91,-0.13306660170224124,0.0,1.9820117753331215,0.0,0.019838865085201177,0.0,0.9999508028324152,0.0,0.009919269872738676,0.0,-0.5615547480503231,0.0,-0.15485473714594708,0.0,0.08259902417529442,0.0,0.1816635949497012,0.0,-0.6542463589880959,0.0,-0.19515180511950783,0.0,,,,
9.92,-0.13867293932805852,0.0,1.9804305508094409,0.0,0.020663133994136055,0.0,0.9999466298364283,0.0,0.010331383197273865,0.0,-0.5597001204849861,0.0,-0.1613866141748097,0.0,0.08225258612600218,0.0,0.18925755524888715,0.0,-0.6521143143896315,0.0,-0.19561081345385026,0.0,,,,
9.93,-0.1442603514206371,0.0,1.9787841155897734,0.0,0.021483873536194957,0.0,0.9999423059520108,0.0,0.010741730185364434,0.0,-0.55776968585958,0.0,-0.16789672925352916,0.0,0.08189316670568342,0.0,0.19682484141731565,0.0,-0.649894016109523,0.0,-0.19603722232674137,0.0,,,,
9.94,-0.14982808125961983,0.0,1.977072691701542,0.0,0.0223009543791572,0.0,0.9999378340733335,0.0,0.011150246128705228,0.0,-0.5557637158747739,0.0,-0.17438420127884705,0.0,0.08152086264308814,0.0,0.20436446228804472,0.0,-0.647585752763687,0.0,-0.1964310601309444,0.0,,,,
9.95,-0.15537537489114386,0.0,1.9752965099685809,0.0,0.023114248170945623,0.0,0.9999332171847738,0.0,0.01155686681189992,0.0,-0.5536824921215986,0.0,-0.18084815209072772,0.0,0.0811357732312367,0.0,0.21187543097039357,0.0,-0.6451898243741792,0.0,-0.1967923619875316,0.0,,,,
9.96,-0.16090148122652867,0.0,1.9734558099811343,0.0,0.02392362756505947,0.0,0.9999284583585667,0.0,0.01196152852523836,0.0,-0.5515263060382426,0.0,-0.18728770658622243,0.0,0.08073800028528401,0.0,0.21935676493816947,0.0,-0.6427065423297921,0.0,-0.1971211696985033,0.0,,,,
9.97,-0.16640565214052808,0.0,1.9715508400647173,0.0,0.024728966245581088,0.0,0.9999235607523994,0.0,0.012364168077256108,0.0,-0.5492954588659665,0.0,-0.19370199283294018,0.0,0.08032764809943826,0.0,0.22680748611789397,0.0,-0.640136229346655,0.0,-0.1974175316962967,0.0,,,,
9.98,-0.171887142569137,0.0,1.9695818572478447,0.0,0.025530138951747244,0.0,0.9999185276069539,0.0,0.012764722807071468,0.0,-0.5469902616041344,0.0,-0.20009014218212348,0.0,0.07990482340297472,0.0,0.2342266209770305,0.0,-0.6374792194288322,0.0,-0.19768150299024992,0.0,,,,
9.99,-0.1773452106069437,0.0,1.9675491272286312,0.0,0.026327021502076317,0.0,0.9999133622433993,0.0,0.013163130596495591,0.0,-0.5446110349643632,0.0,-0.2064512893813311,0.0,0.0794696353153862,0.0,0.2416132006122106,0.0,-0.6347358578289218,0.0,-0.1979131451100884,0.0,,,,
10.0,-0.1827791176040196,0.0,1.9654529243402663,0.0,0.02711949081804267,0.0,0.999908068060836,0.0,0.013559329881911275,0.0,-0.5421581093237906,0.0,-0.21278457268672626,0.0,0.07902219530071103,0.0,0.24896626083746065,0.0,-0.631906501008655,0.0,-0.1981125260464993,0.0,,,,
10.01,-0.18818812826233708,0.0,1.9632935315153686,0.0,0.027907424947290586,0.0,0.9999026485336937,0.0,0.01395325966591657,0.0,-0.5396318246774587,0.0,-0.21908913397497118,0.0,0.07856261712108156,0.0,0.256284842272429,0.0,-0.6289915165994947,0.0,-0.19827972018886872,0.0,,,,
10.02,-0.19357151073170661,0.0,1.9610712402492223,0.0,0.028690703086379783,0.0,0.9998971072090873,0.0,0.014344859528729216,0.0,-0.5370325305898181,0.0,-0.22536411885472693,0.0,0.0780910167895344,0.0,0.26356799043061224,0.0,-0.6259912833632344,0.0,-0.19841480826024985,0.0,,,,
10.03,-0.19892853670522506,0.0,1.9587863505619023,0.0,0.02946920560305567,0.0,0.999891447704131,0.0,0.014734069639348422,0.0,-0.5343605861453473,0.0,-0.23160867677776,0.0,0.07760751252212623,0.0,0.27081475580758263,0.0,-0.622906191152597,0.0,-0.19851787724964173,0.0,,,,
10.04,-0.20425848151422513,0.0,1.956439170959289,0.0,0.03024281405803731,0.0,0.9998856737032148,0.0,0.015120830766470502,0.0,-0.5316163598982908,0.0,-0.23782196114965484,0.0,0.07711222468939706,0.0,0.27802419396921435,0.0,-0.6197366408718341,0.0,-0.19858902034164924,0.0,,,,
10.05,-0.2095606242227178,0.0,1.9540300183929777,0.0,0.031011411226317065,0.0,0.9998797889552454,0.0,0.015505084289155292,0.0,-0.5288002298215158,0.0,-0.24400312944013167,0.0,0.07660527576722452,0.0,0.28519536563991027,0.0,-0.6164830444373242,0.0,-0.19862833684360845,0.0,,,,
10.06,-0.21483424772131973,0.0,1.951559218219088,0.0,0.03177488111796584,0.0,0.9998737972708532,0.0,0.01588677220724038,0.0,-0.5259125832544846,0.0,-0.25015134329297106,0.0,0.07608679028711222,0.0,0.29232733679082895,0.0,-0.6131458247381718,0.0,-0.1986359321102514,0.0,,,,
10.07,-0.2200786388206549,0.0,1.9490271041559741,0.0,0.032533108998438635,0.0,0.9998677025195688,0.0,0.01626583715150044,0.0,-0.5229538168503471,0.0,-0.25626576863554396,0.0,0.07555689478595537,0.0,0.2994191787281115,0.0,-0.6097254155968067,0.0,-0.1986119174659952,0.0,,,,
10.08,-0.22529308834422365,0.0,1.9464340182408444,0.0,0.03328598140837521,0.0,0.9998615086269717,0.0,0.016642222393549167,0.0,-0.5199243365221491,0.0,-0.26234557578794826,0.0,0.07501571775532724,0.0,0.306469968181108,0.0,-0.6062222617295823,0.0,-0.19855641012493727,0.0,,,,
10.09,-0.2304768912207286,0.0,1.9437803107852893,0.0,0.03403338618289149,0.0,0.9998552195718127,0.0,0.017015871855481587,0.0,-0.5168245573881589,0.0,-0.2683899395717507,0.0,0.0744633895903289,0.0,0.3134787873906044,0.0,-0.6026368187073746,0.0,-0.1984695331086372,0.0,,,,
10.1,-0.23562934657585025,0.0,1.9410663403297244,0.0,0.03477521247035748,0.0,0.9998488393831141,0.0,0.01738673011925467,0.0,-0.5136549037163125,0.0,-0.2743980394183352,0.0,0.07390004253804662,0.0,0.3204447241970496,0.0,-0.5989695529161814,0.0,-0.1983514151617757,0.0,,,,
10.11,-0.2407497578234619,0.0,1.9382924735967522,0.0,0.035511350750657866,0.0,0.9998423721372476,0.0,0.01775474243580447,0.0,-0.5104158088677754,0.0,-0.2803690594768572,0.0,0.07332581064565824,0.0,0.3273668721287817,0.0,-0.5952209415177204,0.0,-0.19820219066576894,0.0,,,,
10.12,-0.2458374327562762,0.0,1.935459085443447,0.0,0.036241692852932154,0.0,0.999835821954996,0.0,0.018119854733898124,0.0,-0.5071077152396226,0.0,-0.2863021887218037,0.0,0.07274082970823331,0.0,0.33424433049025515,0.0,-0.5913914724100293,0.0,-0.19802199955043248,0.0,,,,
10.13,-0.25089168363591396,0.0,1.9325665588125647,0.0,0.036966131972791534,0.0,0.9998291929985981,0.0,0.018482013628719464,0.0,-0.5037310742066365,0.0,-0.2921966210601593,0.0,0.07214523721626788,0.0,0.3410762044502675,0.0,-0.5874816441880631,0.0,-0.19781098720377677,0.0,,,,
10.14,-0.2559118272823866,0.0,1.9296152846826835,0.0,0.03768456268900985,0.0,0.9998224894687807,0.0,0.01884116643018697,0.0,-0.5002863460622221,0.0,-0.29805155543817907,0.0,0.07153917230299697,0.0,0.347861605130186,0.0,-0.5834919661042945,0.0,-0.19756930438002285,0.0,,,,
10.15,-0.260897185162983,0.0,1.9266056620172793,0.0,0.03839688097968672,0.0,0.9998157156017804,0.0,0.019197261151003175,0.0,-0.49677399995844024,0.0,-0.30386619594776576,0.0,0.07092277569152679,0.0,0.3545996496921746,0.0,-0.5794229580293114,0.0,-0.19729710710592904,0.0,,,,
10.16,-0.26584708348055297,0.0,1.9235380977127396,0.0,0.039102984237881416,0.0,0.9998088756663569,0.0,0.019550246514434846,0.0,-0.49319451384515856,0.0,-0.30963975193245463,0.0,0.07029618964182792,0.0,0.36128946142742063,0.0,-0.5752751504124168,0.0,-0.19699455658551493,0.0,,,,
10.17,-0.27076085326117727,0.0,1.9204130065453178,0.0,0.03980277128671599,0.0,0.9998019739608011,0.0,0.019900071961823355,0.0,-0.4895483744083201,0.0,-0.31537143809300316,0.0,0.069659557897631,0.0,0.36793016984436144,0.0,-0.5710490842422272,0.0,-0.1966618191032738,0.0,,,,
10.18,-0.2756378304412156,0.0,1.9172308111170349,0.0,0.040496142393947096,0.0,0.9997950148099387,0.0,0.02024668765982501,0.0,-0.48583607700732967,0.0,-0.3210604745925877,0.0,0.069013025633265,0.0,0.37452091075691163,0.0,-0.5667453110072714,0.0,-0.19629906592595942,0.0,,,,
10.19,-0.280477355953725,0.0,1.9139919418005313,0.0,0.041182999286006085,0.0,0.9997880025621352,0.0,0.020590044507381257,0.0,-0.48205812561155803,0.0,-0.3267060871616049,0.0,0.06835673940047932,0.0,0.3810608263726893,0.0,-0.5623643926565896,0.0,-0.19590647320304114,0.0,,,,
10.2,-0.28527877581423833,0.0,1.910696836682873,0.0,0.04186324516150742,0.0,0.9997809415863004,0.0,0.02093009414241882,0.0,-0.47821503273596333,0.0,-0.3323075072020807,0.0,0.0676908470752881,0.0,0.38754906538124323,0.0,-0.5579069015603321,0.0,-0.1954842218659126,0.0,,,,
10.21,-0.29004144120589426,0.0,1.9073459415083125,0.0,0.04253678470422576,0.0,0.999773836268898,0.0,0.021266788948280192,0.0,-0.47430731937583137,0.0,-0.3378639718916834,0.0,0.06701549780487685,0.0,0.39398478304227963,0.0,-0.5533734204703581,0.0,-0.19503249752594512,0.0,,,,
10.22,-0.2947647085639107,0.0,1.903939709620017,0.0,0.043203524095542636,0.0,0.999766691010961,0.0,0.02160008205988491,0.0,-0.47033551494063214,0.0,-0.3433747242873446,0.0,0.06633084195460963,0.0,0.4003671412738888,0.0,-0.5487645424808348,0.0,-0.1945514903714746,0.0,,,,
10.23,-0.2994479396593922,0.0,1.900478601900757,0.0,0.04386337102636378,0.0,0.9997595102251157,0.0,0.021929927369622387,0.0,-0.4663001571869954,0.0,-0.3488390134284848,0.0,0.06563703105517385,0.0,0.40669530874077203,0.0,-0.5440808709888364,0.0,-0.19404139506380863,0.0,,,,
10.24,-0.3040905016824631,0.0,1.8969630867125675,0.0,0.044516234708508864,0.0,0.999752298332617,0.0,0.02225627953297723,0.0,-0.4622017921508032,0.0,-0.3542560944398456,0.0,0.06493421774990114,0.0,0.41296846094246853,0.0,-0.5393230196549422,0.0,-0.19350241063234527,0.0,,,,
10.25,-0.30869176732471637,0.0,1.8933936398353832,0.0,0.04516202588557538,0.0,0.9997450597603963,0.0,0.02257909397388806,0.0,-0.45804097407840033,0.0,-0.359625228633928,0.0,0.06422255574229961,0.0,0.41918578030158193,0.0,-0.5344916123638364,0.0,-0.19293474036888744,0.0,,,,
10.26,-0.3132511148609708,0.0,1.889770744404649,0.0,0.045800656843279074,0.0,0.9997377989381245,0.0,0.022898326889841232,0.0,-0.4538182653569227,0.0,-0.3649456836130357,0.0,0.06350219974383345,0.0,0.4253464562520076,0.0,-0.5295872831849063,0.0,-0.19233859172124157,0.0,,,,
10.27,-0.31776792823032707,0.0,1.8860948908479145,0.0,0.046432041419273616,0.0,0.9997305202952932,0.0,0.02321393525670083,0.0,-0.449534236443743,0.0,-0.3702167333709261,0.0,0.0627733054219854,0.0,0.431449685327159,0.0,-0.5246106763328416,0.0,-0.19171417618618714,0.0,,,,
10.28,-0.32224159711651323,0.0,1.8823665768204123,0.0,0.047056095012452344,0.0,0.9997232282583143,0.0,0.02352587683327662,0.0,-0.445189465795035,0.0,-0.3754376583940656,0.0,0.062036029348635224,0.0,0.43749467124819463,0.0,-0.5195624461282331,0.0,-0.19106170920190105,0.0,,,,
10.29,-0.3266715170275123,0.0,1.878586307139626,0.0,0.047672734591735544,0.0,0.9997159272476419,0.0,0.02383411016563176,0.0,-0.440784539793454,0.0,-0.3806077457624918,0.0,0.06129052894878802,0.0,0.44348062501224517,0.0,-0.5144432569581715,0.0,-0.19038141003992096,0.0,,,,
10.3,-0.33105708937446143,0.0,1.8747545937188528,0.0,0.048281878704347046,0.0,0.9997086216749183,0.0,0.0241385945911323,0.0,-0.43632005267493695,0.0,-0.38572628925028174,0.0,0.06053696244968517,0.0,0.44940676498064,0.0,-0.5092537832368464,0.0,-0.18967350169673453,0.0,,,,
