t,x,y,z,roll,pitch,yaw,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,ax,ay,az,wx_dot,wy_dot,wz_dot,m1,m2,m3,m4
0.14,1.9999999999933125,5.172026873810518e-06,1.6500000000000001,-0.00024549681525282347,-1.4299286374078351e-09,2.893292998665397e-13,0.9999999924664141,-0.00012274840731816652,-7.14964331075028e-10,5.690391743320241e-14,-3.2298558116113767e-10,0.00012489710089915926,0.0,-0.0034928082579914047,-5.977264727594743e-08,1.4405451641140075e-12,-1.4027600629769506e-08,0.0024083238060123692,0.0,-0.02454413147525479,-2.053226571872349e-06,5.834136869594318e-11,0.12268039765033116,0.12268038838993253,0.12256960973338493,0.12256961900724705
0.15,1.9999999999887865,6.697298678815043e-06,1.6500000000000001,-0.00028165218011756476,-2.1289106850938344e-09,4.908225488634351e-13,0.9999999900840061,-0.00014082608959330552,-1.0644553665520948e-09,9.550818856063602e-14,-5.107600422364392e-10,0.00015252718049973241,0.0,-0.0037378186628676717,-8.307832280634638e-08,2.1198404045029303e-12,-2.088461517691713e-08,0.0027630079600145644,0.0,-0.024454926622118782,-2.668003784312368e-06,8.030539048668937e-11,0.1226801988943051,0.12268018686167607,0.12256981082401912,0.12256982287518017
0.16,1.999999999981781,8.536738872506641e-06,1.6500000000000001,-0.00032025318851454284,-3.0914950135489384e-09,8.056523023458212e-13,0.999999987179737,-0.00016012659357298305,-1.5457475514607588e-09,1.5531086322484606e-13,-7.851410302869509e-10,0.0001839440193678195,0.0,-0.00398190679043378,-1.1313272296219479e-07,3.046652973847795e-12,-3.032756861401994e-08,0.0031416838867335695,0.0,-0.024359687356008016,-3.410928030856218e-06,1.084031898514632e-10,0.12267998706508751,0.12267997168255085,0.12257002549908311,0.12257004090663585
0.17,1.9999999999712135,1.0730604881571638e-05,1.6500000000000001,-0.0003612903159315165,-4.391565005496998e-09,1.2844751041499671e-12,0.9999999836836635,-0.0001806451569832692,-2.1957825829384764e-09,2.4558006668590123e-13,-1.1770754653911454e-09,0.0002193866009040932,0.0,-0.004225012409987832,-1.5129688342347074e-07,4.2879042015321945e-12,-4.3081257256436915e-08,0.0035442581534996685,0.0,-0.024258437102783574,-4.298354282648889e-06,1.4381753844075441e-10,0.12267976228669128,0.12267974290288916,0.12257025370304145,0.12257027312003224
0.18,1.9999999999556342,1.3321534033781364e-05,1.6500000000000001,-0.0004047534367205999,-6.117432448600577e-09,1.995482557111325e-12,0.999999979521832,-0.00020237671697886513,-3.058716363582988e-09,3.7872831047986675e-13,-1.725757544177468e-09,0.0002590929152167911,0.0,-0.004467075532489452,-1.9909980861517257e-07,5.923003742662883e-12,-6.001202024409743e-08,0.003970631431059108,0.0,-0.0241512007656854,-5.347508699533022e-06,1.8786581429239417e-10,0.12267952469038941,0.12267950057636641,0.12257049537701796,0.12257051953439468
0.19,1.9999999999331324,1.635453303786083e-05,1.6500000000000001,-0.00045063182658875014,-8.373560796423824e-09,3.0289097368734286e-12,0.9999999746163697,-0.00022531591138792977,-4.186780633167005e-09,5.711065887901151e-13,-2.4801641211577245e-09,0.00030329990040088887,0.0,-0.00470803642530154,-2.582470574141312e-07,8.045220487380078e-12,-8.21446448028145e-08,0.004420698518071316,0.0,-0.02403800471870209,-6.576462717828614e-06,2.420047112023223e-10,0.12267927441459556,0.1226792447599998,0.12257075045882442,0.12257078016926728
0.2,1.9999999999012266,1.987696687874398e-05,1.6500000000000001,-0.000498914165235344,-1.1282372989531559e-08,4.502342096037595e-12,0.9999999688855821,-0.0002494570800304347,-5.641186880814102e-09,8.439370670835261e-13,-3.5007650401392115e-09,0.00035224338407671257,0.0,-0.004947835626863494,-3.3062906297174487e-07,1.076309796670933e-11,-1.1068010106333528e-07,0.0048943483670515365,0.0,-0.023918876799462318,-8.004105800719466e-06,3.0783441829405125e-10,0.1226790116047386,0.12267897551414653,0.12257101888298934,0.12257105504462007
0.21,1.9999999998567366,2.3938547130954028e-05,1.6500000000000001,-0.0005495885391361317,-1.498614111077173e-08,6.566902930366039e-12,0.9999999622440549,-0.0002747942661096934,-7.49307117475154e-09,1.2243985170377948e-12,-4.861416516202311e-09,0.00040615802520237664,0.0,-0.0051864139612907865,-4.183291734285205e-07,1.4201908853261103e-11,-1.4701407970189215e-07,0.005391464111751662,0.0,-0.023793846301633493,-9.6501168819661e-06,3.8710224977826786e-10,0.12267873641313125,0.12267869290250086,0.12257130058079017,0.12257134418075177
0.22,1.9999999997956341,2.8591319692990245e-05,1.6500000000000001,-0.000602642444472804,-1.964895501804883e-08,9.414405564951254e-12,0.9999999546027608,-0.00030132121767668474,-9.824478481400336e-09,1.746879042725176e-12,-6.651445391977441e-09,0.0004652772561743527,0.0,-0.0054237125528961636,-5.236314006110669e-07,1.8505142962274687e-11,-1.9275630438430078e-07,0.005911923095971528,0.0,-0.02366294396682388,-1.1534934535161831e-05,4.817057063762949e-10,0.12267844899883143,0.12267839699209145,0.12257159548028584,0.1225716475981888
0.23,1.9999999997128728,3.388965194574514e-05,1.6500000000000001,-0.0006580627902073699,-2.5458766970376265e-08,1.328555613791441e-11,0.999999945869171,-0.0003290313891667707,-1.2729384981818547e-08,2.454410978010119e-12,-8.977931802619444e-09,0.0005298332252303999,0.0,-0.005659672840627264,-6.490278641317572e-07,2.3836022980787002e-11,-2.4975058974558634e-07,0.006455596903792498,0.0,-0.02352620197596496,-1.3679725902212165e-05,5.936949514165799e-10,0.12267814952749827,0.12267808785327698,0.12257190350635179,0.12257196531757966
